grid_x,grid_y,predicted_sinr
37,28,27.48798372671824
38,28,27.487983704729526
39,28,27.48798370365428
0,29,27.487983706323387
1,29,27.487983759391835
2,29,27.487984586333038
3,29,27.48799444480524
4,29,27.488084200046487
5,29,27.488706629532295
6,29,27.491981404285404
7,29,27.50497055507848
8,29,27.54338849866102
9,29,27.626355796922027
10,29,27.751093482167054
11,29,27.86373786918172
12,29,27.87712629545145
13,29,27.74921440304307
14,29,27.539065488870484
15,29,27.35724306123188
16,29,27.259049448711185
17,29,27.20316587801576
18,29,27.112460260742214
19,29,26.957551469092742
20,29,26.775651951211845
21,29,26.631616208871932
22,29,26.59498636362093
23,29,26.73391141981035
24,29,27.05709209996891
25,29,27.449865597364163
26,29,27.73362259533505
27,29,27.813950254935712
28,29,27.740741572203873
29,29,27.626591084121316
30,29,27.544554470069723
31,29,27.505492219843113
32,29,27.492124715319527
33,29,27.48873465257874
34,29,27.488088271508303
35,29,27.48799489159912
36,29,27.48798462362636
37,29,27.48798376176654
38,29,27.48798370643881
39,29,27.4879837037188
0,30,27.487983705120698
1,30,27.487983734639993
2,30,27.487984194549806
3,30,27.487989674868494
4,30,27.488039520878587
5,30,27.48838450561529
6,30,27.490192136302017
7,30,27.49729857424292
8,30,27.51789261562592
9,30,27.560143735690986
10,30,27.614548798916953
11,30,27.633747993117826
12,30,27.547826093638953
13,30,27.333117645230043
14,30,27.06916886819368
15,30,26.885238597685245
16,30,26.818517631661532
17,30,26.75358510885322
18,30,26.550921535873616
19,30,26.231728224882964
20,30,25.98378665213149
21,30,25.975859743962484
22,30,26.232961422928927
23,30,26.696938640014285
24,30,27.286276214461694
25,30,27.850219274765582
26,30,28.18843341115122
27,30,28.206305146265432
28,30,28.002563776061713
29,30,27.761602338922636
30,30,27.59822218184042
31,30,27.52191292822527
32,30,27.49598919750433
33,30,27.489433963965762
34,30,27.48818556205409
35,30,27.48800529723271
36,30,27.487985479200525
37,30,27.487983815847095
38,30,27.48798370906687
39,30,27.487983703816997
0,31,27.487983704451302
1,31,27.487983720857226
2,31,27.487983976315913
3,31,27.48798701689558
4,31,27.488014606592763
5,31,27.488204579025183
6,31,27.48918865634927
7,31,27.49295514043503
8,31,27.503153444967534
9,31,27.520156397368822
10,31,27.524903063038735
11,31,27.460407545879107
12,31,27.249320816180735
13,31,26.876393610126946
14,31,26.46575568695831
15,31,26.20542636097238
16,31,26.124477593754747
17,31,25.99889223898156
18,31,25.597512747369976
19,31,25.02683523842162
20,31,24.707115209517003
21,31,24.952307403849943
22,31,25.690286760944165
23,31,26.639025501687208
24,31,27.570963164463098
25,31,28.31180854160208
26,31,28.68180954723965
27,31,28.61616080118972
28,31,28.270572421345094
29,31,27.898408441101683
30,31,27.652336345167985
31,31,27.538431113585876
32,31,27.499872193192473
33,31,27.49013623673633
34,31,27.488283237960186
35,31,27.488015742636925
36,31,27.487986337977862
37,31,27.487983870126666
38,31,27.48798371170433
39,31,27.487983703915518
0,32,27.487983704064252
1,32,27.48798371288819
2,32,27.487983850134736
3,32,27.48798547978646
4,32,27.488000188592686
5,32,27.488100253393867
6,32,27.488604047692462
7,32,27.49039719447038
8,32,27.494270504050426
9,32,27.494950024870928
10,32,27.463962417370613
11,32,27.32992579444084
12,32,26.999857824579216
13,32,26.462131003924856
14,32,25.888482170943192
15,32,25.53246848446
16,32,25.41907382348029
17,32,25.216755903906325
18,32,24.6049557945395
19,32,23.779164684686467
20,32,23.392197659115908
21,32,23.895402602384518
22,32,25.104873654517633
23,32,26.50020711675595
24,32,27.70729060286806
25,32,28.554570356194244
26,32,28.925349246449283
27,32,28.80663824210728
28,32,28.390553991679912
29,32,27.958459113904897
30,32,27.67586260628844
31,32,27.54558005116806
32,32,27.501549206461338
33,32,27.49043924636442
34,32,27.488325363481717
35,32,27.488020246594456
36,32,27.48798670823932
37,32,27.487983893528238
38,32,27.48798371284139
39,32,27.48798370395799
0,33,27.48798370382622
1,33,27.487983707988292
2,33,27.487983772575905
3,33,27.487984535542875
4,33,27.487991341482495
5,33,27.4880363770033
6,33,27.488247674366804
7,33,27.488851732647156
8,33,27.48899753919003
9,33,27.480466952740585
10,33,27.43072883044153
11,33,27.26337480686536
12,33,26.880574302554795
13,33,26.273074931951857
14,33,25.631662549412766
15,33,25.235248812537144
16,33,25.10479012718773
17,33,24.86272342497761
18,33,24.153992158022064
19,33,23.218673812779272
20,33,22.812924920967305
21,33,23.440772118598844
22,33,24.85158935523461
23,33,26.400106690786874
24,33,27.64495093588254
25,33,28.44788018592008
26,33,28.77244059653245
27,33,28.655848621770375
28,33,28.283205754419814
29,33,27.901428274558874
30,33,27.652885336426426
31,33,27.53850741670351
32,33,27.49988031814488
33,33,27.49013689998746
34,33,27.488283279461815
35,33,27.488015744626352
36,33,27.487986338050852
37,33,27.487983870128712
38,33,27.487983711704373
39,33,27.487983703915518
0,34,27.4879837036951
1,34,27.48798370529068
2,34,27.487983729927493
3,34,27.487984017661848
4,34,27.48798651650632
5,34,27.488001968971677
6,34,27.488060875185138
7,34,27.48808939052015
8,34,27.48673218402197
9,34,27.47601898575881
10,34,27.427409698223496
11,34,27.27565151264835
12,34,26.937817575449017
13,34,26.40716098998388
14,34,25.849124252998166
15,34,25.50455649966437
16,34,25.38907649372014
17,34,25.171846762970784
18,34,24.54546795908537
19,34,23.72654584476716
20,34,23.381400638289517
21,34,23.945828460165522
22,34,25.181421509369162
23,34,26.499492142236495
24,34,27.508431345507905
25,34,28.119757174122473
26,34,28.3558025984558
27,34,28.277777497984356
28,34,28.0250394309975
29,34,27.766932558789858
30,34,27.5991844549512
31,34,27.52204564651939
32,34,27.4960031955591
33,34,27.489435092547545
34,34,27.488185631514842
35,34,27.488005300489316
36,34,27.487985479316617
37,34,27.487983815850267
38,34,27.487983709066942
39,34,27.487983703816997
0,35,27.487983703637934
1,35,27.487983704116306
2,35,27.487983711420643
3,35,27.487983794526624
4,35,27.487984470430263
5,35,27.487987898731728
6,35,27.487990870971572
7,35,27.487864424090372
8,35,27.486517978544573
9,35,27.478357147237073
10,35,27.444140187016945
11,35,27.34039070880359
12,35,27.112040774956633
13,35,26.754936416865036
14,35,26.380049427649382
15,35,26.148629907544358
16,35,26.07038568069949
17,35,25.922371373875414
18,35,25.498517041993768
19,35,24.946500925165765
20,35,24.71602404046805
21,35,25.098034998517495
22,35,25.92446931903792
23,35,26.789586450707674
24,35,27.42827481331722
25,35,27.796390592852976
26,35,27.934523067397272
27,35,27.897188477889436
28,35,27.766423464148946
29,35,27.63257995869166
30,35,27.545615400582466
31,35,27.505635077528087
32,35,27.49213930500312
33,35,27.488735777370714
34,35,27.48808833648824
35,35,27.48799489439863
36,35,27.487984623721776
37,35,27.487983761770572
38,35,27.487983706439177
39,35,27.48798370371884
0,36,27.487983703619012
1,36,27.487983703728933
2,36,27.48798370536477
3,36,27.487983722820406
4,36,27.487983840077327
5,36,27.487984002259907
6,36,27.487977056195085
7,36,27.487877883523588
8,36,27.48708048600926
9,36,27.48263473239399
10,36,27.464569137125153
11,36,27.4104726938857
12,36,27.29200222693482
13,36,27.10709597254935
14,36,26.91312972972682
15,36,26.793404395005023
16,36,26.752758814663938
17,36,26.67567917697987
18,36,26.455638353191773
19,36,26.169506456568925
20,36,26.050301294039688
21,36,26.24776387509859
22,36,26.672336484864978
23,36,27.110773758296073
24,36,27.425468053711874
25,36,27.599441183648885
26,36,27.663417065552014
27,36,27.65064057036366
28,36,27.598878791945236
29,36,27.54558718586034
30,36,27.510942415146207
31,36,27.49501524578978
32,36,27.48963908172321
33,36,27.48828328808388
34,36,27.488025383342865
35,36,27.487988161369476
36,36,27.48798407013046
37,36,27.487983726779717
38,36,27.48798370473895
39,36,27.48798370365533
0,37,27.487983703614297
1,37,27.487983703633283
2,37,27.48798370389856
3,37,27.487983706248325
4,37,27.487983711073646
5,37,27.487983485476104
6,37,27.487979192972137
7,37,27.487933638615978
8,37,27.487598076152803
9,37,27.485788122447687
10,37,27.47853153082471
11,37,27.456922100037417
12,37,27.409703931147956
13,37,27.336072023963126
14,37,27.25885883432057
15,37,27.2112008984814
16,37,27.19499112608726
17,37,27.16421666015135
18,37,27.076486244719536
19,37,26.96247312256833
20,37,26.914960412780747
21,37,26.99330154768317
22,37,27.1611376111521
23,37,27.332686827028667
24,37,27.45309316802685
25,37,27.517358130630992
26,37,27.540619676693776
27,37,27.53761019501663
28,37,27.52192124042959
29,37,27.50562205492931
30,37,27.495014321698335
31,37,27.49013697271534
32,37,27.488490627351105
33,37,27.48807544452146
34,37,27.487996467053083
35,37,27.487985068695217
36,37,27.48798381585041
37,37,27.487983710707447
38,37,27.48798370395799
39,37,27.487983703626156
0,38,27.487983703613416
1,38,27.48798370361579
2,38,27.487983703643398
3,38,27.487983703723984
4,38,27.48798369938824
5,38,27.48798359002425
6,38,27.48798206379363
7,38,27.48796727414872
8,38,27.487862028017677
9,38,27.487302356074796
10,38,27.485071826006465
11,38,27.478446045105994
12,38,27.463982931942148
13,38,27.44143823406687
14,38,27.417800693414776
15,38,27.40321124053008
16,38,27.398244714008154
17,38,27.388810847974344
18,38,27.36193388470021
19,38,27.327012093095707
20,38,27.312444653122636
21,38,27.33634021484288
22,38,27.38741255154503
23,38,27.4392054695157
24,38,27.474914225408167
25,38,27.49341888729183
26,38,27.500030059889315
27,38,27.499605415815374
28,38,27.495964970292885
29,38,27.4921352304639
30,38,27.48963875383893
31,38,27.48849060946466
32,38,27.488103039964148
33,38,27.488005300584252
34,38,27.487986708286385
35,38,27.487984024970483
36,38,27.487983730035285
37,38,27.487983705283334
38,38,27.48798370369443
39,38,27.48798370361631
0,39,27.487983703613295
1,39,27.487983703613484
2,39,27.487983703614255
3,39,27.48798370356494
4,39,27.487983701923007
5,39,27.487983671872826
6,39,27.487983289950176
7,39,27.487979718549237
8,39,27.48795467641488
9,39,27.487822343856735
10,39,27.487296354841043
11,39,27.485735665591232
12,39,27.48233047724456
13,39,27.477023531205404
14,39,27.471459726653283
15,39,27.468025685780603
16,39,27.46685621616259
17,39,27.46463429371308
18,39,27.458305798693658
19,39,27.450083439161016
20,39,27.446649852023462
21,39,27.452256187344496
22,39,27.464218845610127
23,39,27.476276625948554
24,39,27.484472598077307
25,39,27.488617032601145
26,39,27.490081613364907
27,39,27.49007217878591
28,39,27.489426089011708
29,39,27.488734814934215
30,39,27.488283209218427
31,39,27.48807543964263
32,39,27.48800530037965
33,39,27.48798761210559
34,39,27.487984247381252
35,39,27.4879837617706
36,39,27.487983708394978
37,39,27.487983703915518
38,39,27.487983703627968
39,39,27.48798370361383
